X,Y,Z
476946.237,4435158.525,610.886
476945.538,4435159.143,610.925
476944.835,4435159.754,610.968
476944.143,4435160.365,610.997
476943.444,4435160.979,611.031
476942.732,4435161.598,611.064
476942.024,4435162.212,611.093
476941.323,4435162.815,611.118
476940.62,4435163.428,611.151
476939.913,4435164.044,611.175
476939.215,4435164.66,611.212
476938.511,4435165.269,611.239
476937.808,4435165.879,611.271
476937.101,4435166.497,611.305
476936.389,4435167.111,611.34
476935.672,4435167.718,611.366
476934.964,4435168.326,611.393
476934.258,4435168.937,611.433
476933.55,4435169.551,611.47
476932.838,4435170.158,611.516
476932.125,4435170.768,611.549
476931.413,4435171.365,611.582
476930.703,4435171.976,611.621
476929.987,4435172.582,611.657
476929.272,4435173.188,611.693
476928.553,4435173.792,611.73
476927.84,4435174.401,611.763
476927.124,4435175.005,611.802
476926.409,4435175.607,611.838
476925.692,4435176.217,611.869
476924.98,4435176.829,611.903
476924.273,4435177.43,611.936
476923.56,4435178.034,611.976
476922.843,4435178.644,612.018
476922.122,4435179.25,612.046
476921.409,4435179.861,612.077
476920.692,4435180.462,612.109
476919.974,4435181.063,612.148
476919.257,4435181.669,612.181
476918.536,4435182.273,612.22
476917.815,4435182.875,612.254
476917.096,4435183.478,612.292
476916.383,4435184.084,612.326
476915.672,4435184.696,612.351
476914.954,4435185.308,612.392
476914.244,4435185.921,612.428
476913.532,4435186.529,612.46
476912.826,4435187.14,612.493
476912.114,4435187.754,612.529
476911.403,4435188.354,612.565
476910.692,4435188.95,612.596
476909.976,4435189.552,612.631
476909.26,4435190.158,612.661
476908.545,4435190.755,612.704
476907.829,4435191.344,612.735
476907.12,4435191.939,612.77
476906.41,4435192.544,612.812
476905.694,4435193.15,612.85
476904.978,4435193.747,612.881
476904.274,4435194.339,612.9
476903.569,4435194.943,612.93
476902.856,4435195.539,612.966
476902.141,4435196.127,612.994
476901.437,4435196.73,613.027
476900.729,4435197.325,613.059
476900.021,4435197.921,613.086
476899.317,4435198.52,613.117
476898.608,4435199.117,613.147
476897.904,4435199.716,613.176
476897.2,4435200.321,613.205
476896.492,4435200.927,613.228
476895.79,4435201.533,613.253
476895.092,4435202.13,613.288
476894.4,4435202.724,613.321
476893.698,4435203.329,613.361
476892.995,4435203.931,613.393
476892.293,4435204.53,613.43
476891.599,4435205.13,613.457
476890.894,4435205.73,613.491
476890.192,4435206.337,613.534
476889.496,4435206.935,613.563
476888.797,4435207.533,613.595
476888.097,4435208.13,613.625
476887.398,4435208.724,613.659
476886.704,4435209.327,613.696
476886,4435209.93,613.732
476885.294,4435210.525,613.764
476884.595,4435211.121,613.796
476883.901,4435211.719,613.831
476883.205,4435212.315,613.87
476882.505,4435212.91,613.902
476881.805,4435213.511,613.944
476881.11,4435214.112,613.984
476880.407,4435214.712,614.02
476879.712,4435215.314,614.055
476879.018,4435215.913,614.092
476878.322,4435216.512,614.125
476877.615,4435217.112,614.163
476876.915,4435217.716,614.198
476876.219,4435218.323,614.229
476875.515,4435218.925,614.266
476874.826,4435219.532,614.302
476874.13,4435220.138,614.338
476873.428,4435220.753,614.369
476872.727,4435221.369,614.397
476872.032,4435221.981,614.425
476871.337,4435222.586,614.458
476870.645,4435223.2,614.494
476869.944,4435223.813,614.526
476869.236,4435224.432,614.557
476868.536,4435225.043,614.592
476867.842,4435225.652,614.622
476867.148,4435226.263,614.667
476866.444,4435226.879,614.699
476865.739,4435227.501,614.739
476865.038,4435228.112,614.772
476864.341,4435228.722,614.802
476863.642,4435229.328,614.839
476862.931,4435229.933,614.88
476862.225,4435230.545,614.918
476861.516,4435231.153,614.95
476860.813,4435231.766,614.986
476860.112,4435232.379,615.022
476859.409,4435232.994,615.054
476858.708,4435233.614,615.09
476858.005,4435234.226,615.126
476857.301,4435234.831,615.164
476856.6,4435235.444,615.198
476855.888,4435236.058,615.224
476855.18,4435236.675,615.258
476854.476,4435237.289,615.281
476853.77,4435237.898,615.308
476853.07,4435238.51,615.342
476852.368,4435239.128,615.373
476851.649,4435239.734,615.409
476850.937,4435240.342,615.438
476850.23,4435240.952,615.464
476849.517,4435241.565,615.488
476848.804,4435242.172,615.524
476848.096,4435242.784,615.557
476847.381,4435243.398,615.597
476846.669,4435244.008,615.626
476845.959,4435244.621,615.658
476845.239,4435245.229,615.692
476844.531,4435245.846,615.72
476843.818,4435246.457,615.757
476843.109,4435247.068,615.784
476842.399,4435247.681,615.814
476841.682,4435248.29,615.855
476840.964,4435248.908,615.89
476840.252,4435249.52,615.918
476839.537,4435250.131,615.952
476838.827,4435250.748,615.987
476838.115,4435251.362,616.021
476837.397,4435251.97,616.054
476836.686,4435252.587,616.09
476835.972,4435253.205,616.129
476835.259,4435253.816,616.161
476834.543,4435254.438,616.199
476833.829,4435255.054,616.227
476833.115,4435255.671,616.259
476832.4,4435256.286,616.289
476831.692,4435256.906,616.328
476830.978,4435257.526,616.358
476830.266,4435258.141,616.39
476829.556,4435258.763,616.42
476828.841,4435259.383,616.451
476828.13,4435260.003,616.481
476827.423,4435260.628,616.516
476826.711,4435261.253,616.546
476825.998,4435261.874,616.582
476825.282,4435262.495,616.617
476824.568,4435263.118,616.643
476823.853,4435263.733,616.673
476823.138,4435264.357,616.704
476822.418,4435264.98,616.735
476821.698,4435265.601,616.767
476820.983,4435266.228,616.795
476820.263,4435266.849,616.82
476819.545,4435267.469,616.853
476818.833,4435268.088,616.88
476818.116,4435268.707,616.92
476817.4,4435269.333,616.953
476816.683,4435269.957,616.986
476815.964,4435270.585,617.022
476815.243,4435271.211,617.055
476814.522,4435271.833,617.087
476813.804,4435272.461,617.114
476813.089,4435273.086,617.148
476812.368,4435273.706,617.184
476811.648,4435274.329,617.219
476810.929,4435274.955,617.258
476810.218,4435275.589,617.293
476809.501,4435276.212,617.323
476808.781,4435276.831,617.364
476808.063,4435277.455,617.411
476807.346,4435278.073,617.446
476806.622,4435278.691,617.482
476805.899,4435279.308,617.518
476805.178,4435279.934,617.552
476804.46,4435280.566,617.591
476803.742,4435281.193,617.619
476803.029,4435281.822,617.65
476802.309,4435282.449,617.68
476801.59,4435283.077,617.72
476800.873,4435283.706,617.747
476800.16,4435284.331,617.774
476799.444,4435284.955,617.811
476798.721,4435285.578,617.85
476798.003,4435286.201,617.888
476797.283,4435286.824,617.921
476796.56,4435287.446,617.955
476795.839,4435288.064,618.001
476795.121,4435288.694,618.038
476794.402,4435289.323,618.074
476793.672,4435289.951,618.112
476792.956,4435290.574,618.135
476792.239,4435291.2,618.177
476791.522,4435291.821,618.214
476790.795,4435292.442,618.249
476790.075,4435293.066,618.287
476789.355,4435293.689,618.319
476788.641,4435294.311,618.349
476787.924,4435294.943,618.386
476787.203,4435295.576,618.422
476786.484,4435296.205,618.456
476785.767,4435296.822,618.487
476785.059,4435297.448,618.517
476784.337,4435298.076,618.546
476783.609,4435298.698,618.581
476782.894,4435299.322,618.608
476782.179,4435299.937,618.638
476781.466,4435300.55,618.669
476780.756,4435301.172,618.714
476780.029,4435301.791,618.755
476779.308,4435302.416,618.785
476778.591,4435303.034,618.824
476777.871,4435303.651,618.852
476777.153,4435304.269,618.88
476776.44,4435304.886,618.915
476775.721,4435305.509,618.949
476775.004,4435306.128,618.985
476774.289,4435306.752,619.015
476773.575,4435307.375,619.047
476772.858,4435307.998,619.076
476772.144,4435308.616,619.104
476771.427,4435309.23,619.136
476770.712,4435309.843,619.173
476769.993,4435310.456,619.209
476769.272,4435311.067,619.246
476768.548,4435311.684,619.278
476767.831,4435312.302,619.312
476767.115,4435312.916,619.35
476766.403,4435313.527,619.384
476765.686,4435314.139,619.421
476764.97,4435314.757,619.456
476764.251,4435315.375,619.487
476763.525,4435315.977,619.529
476762.811,4435316.575,619.562
476762.098,4435317.183,619.605
476761.385,4435317.791,619.646
476760.671,4435318.398,619.69
476759.961,4435319.004,619.731
476759.247,4435319.618,619.77
476758.535,4435320.231,619.817
476757.828,4435320.847,619.861
476757.118,4435321.452,619.891
476756.412,4435322.059,619.933
476755.705,4435322.675,619.969
476754.993,4435323.288,620.011
476754.279,4435323.903,620.044
476753.571,4435324.518,620.07
476752.873,4435325.133,620.104
476752.174,4435325.756,620.136
476751.471,4435326.375,620.168
476750.772,4435326.999,620.204
476750.077,4435327.613,620.234
476749.376,4435328.227,620.271
476748.672,4435328.835,620.309
476747.968,4435329.439,620.357
476747.265,4435330.046,620.397
476746.558,4435330.65,620.434
476745.847,4435331.258,620.482
476745.136,4435331.869,620.52
476744.426,4435332.474,620.55
476743.724,4435333.073,620.593
476743.016,4435333.668,620.626
476742.305,4435334.27,620.667
476741.602,4435334.885,620.71
476740.896,4435335.483,620.739
476740.19,4435336.086,620.773
476739.49,4435336.696,620.799
476738.781,4435337.305,620.839
476738.076,4435337.905,620.867
476737.375,4435338.514,620.901
476736.68,4435339.118,620.934
476735.979,4435339.725,620.968
476735.277,4435340.337,621.005
476734.579,4435340.956,621.041
476733.885,4435341.563,621.069
476733.188,4435342.177,621.099
476732.49,4435342.795,621.132
476731.791,4435343.411,621.165
476731.1,4435344.023,621.199
476730.405,4435344.636,621.242
476729.711,4435345.246,621.276
476729.015,4435345.862,621.314
476728.317,4435346.478,621.341
476727.623,4435347.089,621.374
476726.926,4435347.703,621.41
476726.221,4435348.311,621.44
476725.524,4435348.919,621.478
476724.83,4435349.526,621.513
476724.138,4435350.135,621.55
476723.445,4435350.749,621.585
476722.751,4435351.362,621.627
476722.059,4435351.978,621.666
476721.368,4435352.59,621.701
476720.668,4435353.199,621.74
476719.969,4435353.808,621.782
476719.274,4435354.412,621.82
476718.577,4435355.017,621.855
476717.881,4435355.626,621.898
476717.184,4435356.233,621.941
476716.489,4435356.838,621.976
476715.793,4435357.445,622.019
476715.091,4435358.049,622.057
476714.393,4435358.656,622.096
476713.696,4435359.262,622.137
476713.001,4435359.866,622.175
476712.301,4435360.469,622.214
476711.598,4435361.073,622.26
476710.901,4435361.676,622.296
476710.203,4435362.283,622.335
476709.507,4435362.883,622.377
476708.81,4435363.483,622.418
476708.112,4435364.089,622.452
476707.408,4435364.694,622.489
476706.707,4435365.305,622.526
476706.001,4435365.908,622.559
476705.298,4435366.5,622.598
476704.606,4435367.096,622.632
476703.91,4435367.697,622.673
476703.2,4435368.298,622.723
476702.498,4435368.9,622.76
476701.795,4435369.503,622.798
476701.09,4435370.104,622.829
476700.387,4435370.709,622.859
476699.686,4435371.31,622.897
476698.982,4435371.913,622.924
476698.275,4435372.51,622.958
476697.58,4435373.12,623
476696.884,4435373.72,623.034
476696.183,4435374.323,623.068
476695.473,4435374.932,623.109
476694.767,4435375.536,623.147
476694.072,4435376.144,623.181
476693.374,4435376.752,623.217
476692.67,4435377.356,623.252
476691.975,4435377.965,623.292
476691.275,4435378.577,623.327
476690.575,4435379.185,623.358
476689.875,4435379.805,623.392
476689.174,4435380.42,623.428
476688.477,4435381.032,623.459
476687.782,4435381.646,623.495
476687.086,4435382.248,623.524
476686.383,4435382.863,623.556
476685.681,4435383.465,623.596
476684.983,4435384.068,623.632
476684.29,4435384.672,623.667
476683.586,4435385.277,623.711
476682.879,4435385.872,623.749
476682.175,4435386.465,623.791
476681.474,4435387.062,623.837
476680.774,4435387.657,623.883
476680.063,4435388.25,623.921
476679.362,4435388.846,623.968
476678.665,4435389.443,624.001
476677.972,4435390.034,624.048
476677.273,4435390.629,624.09
476676.568,4435391.225,624.141
476675.87,4435391.819,624.181
476675.177,4435392.403,624.211
476674.486,4435392.992,624.252
476673.795,4435393.581,624.295
476673.097,4435394.167,624.338
476672.404,4435394.754,624.377
476671.711,4435395.345,624.412
476671.018,4435395.929,624.451
476670.331,4435396.511,624.486
476669.645,4435397.093,624.533
476668.959,4435397.669,624.58
476668.273,4435398.255,624.627
476667.588,4435398.834,624.668
476666.899,4435399.423,624.712
476666.212,4435400.009,624.75
476665.528,4435400.597,624.782
476664.846,4435401.184,624.822
476664.17,4435401.762,624.862
476663.496,4435402.344,624.898
476662.821,4435402.931,624.938
476662.146,4435403.52,624.98
476661.463,4435404.105,625.025
476660.792,4435404.69,625.059
476660.127,4435405.274,625.093
476659.457,4435405.86,625.145
476658.782,4435406.441,625.192
476658.107,4435407.023,625.227
476657.435,4435407.608,625.27
476656.763,4435408.194,625.311
476656.093,4435408.773,625.344
476655.425,4435409.354,625.383
476654.757,4435409.93,625.423
476654.087,4435410.507,625.47
476653.419,4435411.092,625.509
476652.753,4435411.676,625.551
476652.093,4435412.259,625.59
476651.434,4435412.84,625.626
476650.773,4435413.427,625.673
476650.116,4435414.016,625.711
476649.459,4435414.601,625.757
476648.799,4435415.178,625.798
476648.142,4435415.756,625.837
476647.48,4435416.332,625.878
476646.816,4435416.908,625.916
476646.153,4435417.478,625.957
476645.493,4435418.05,625.99
476644.834,4435418.63,626.03
476644.17,4435419.202,626.063
476643.518,4435419.776,626.109
476642.868,4435420.352,626.141
476642.207,4435420.925,626.178
476641.549,4435421.5,626.233
476640.894,4435422.072,626.273
476640.241,4435422.643,626.308
476639.585,4435423.22,626.349
476638.919,4435423.782,626.389
476638.259,4435424.343,626.433
476637.606,4435424.909,626.473
476636.945,4435425.475,626.516
476636.281,4435426.041,626.559
476635.628,4435426.62,626.586
476634.977,4435427.199,626.622
476634.322,4435427.769,626.66
476633.68,4435428.33,626.696
476633.03,4435428.894,626.733
476632.369,4435429.466,626.777
476631.71,4435430.03,626.817
476631.056,4435430.596,626.855
476630.405,4435431.162,626.89
476629.751,4435431.73,626.929
476629.096,4435432.299,626.975
476628.444,4435432.86,627.013
476627.79,4435433.416,627.048
476627.133,4435433.981,627.087
476626.473,4435434.543,627.137
476625.813,4435435.101,627.177
476625.156,4435435.655,627.215
476624.494,4435436.205,627.257
476623.837,4435436.756,627.299
476623.177,4435437.31,627.34
476622.515,4435437.857,627.378
476621.859,4435438.417,627.419
476621.206,4435438.975,627.459
476620.55,4435439.533,627.494
476619.893,4435440.087,627.539
476619.244,4435440.638,627.578
476618.598,4435441.197,627.617
476617.948,4435441.752,627.66
476617.294,4435442.302,627.703
476616.646,4435442.863,627.75
476615.995,4435443.412,627.799
476615.344,4435443.958,627.839
476614.693,4435444.507,627.879
476614.04,4435445.057,627.917
476613.386,4435445.609,627.954
476612.735,4435446.152,627.992
476612.091,4435446.703,628.03
476611.445,4435447.255,628.069
476610.792,4435447.807,628.115
476610.144,4435448.357,628.151
476609.505,4435448.907,628.193
476608.863,4435449.454,628.228
476608.211,4435450.007,628.265
476607.564,4435450.563,628.308
476606.92,4435451.109,628.339
476606.281,4435451.656,628.373
476605.639,4435452.215,628.407
476604.994,4435452.762,628.447
476604.357,4435453.313,628.48
476603.717,4435453.867,628.52
476603.073,4435454.424,628.555
476602.429,4435454.977,628.593
476601.79,4435455.519,628.628
476601.156,4435456.08,628.668
476600.517,4435456.637,628.701
476599.87,4435457.188,628.743
476599.235,4435457.733,628.781
476598.599,4435458.285,628.823
476597.96,4435458.834,628.865
476597.314,4435459.378,628.903
476596.67,4435459.924,628.945
476596.031,4435460.469,628.988
476595.393,4435461.019,629.021
476594.75,4435461.572,629.064
476594.106,4435462.112,629.102
476593.477,4435462.66,629.146
476592.847,4435463.203,629.182
476592.211,4435463.744,629.228
476591.573,4435464.294,629.27
476590.932,4435464.839,629.314
476590.298,4435465.382,629.357
476589.665,4435465.932,629.397
476589.037,4435466.477,629.437
476588.405,4435467.017,629.472
476587.771,4435467.565,629.511
476587.132,4435468.104,629.548
476586.5,4435468.649,629.591
476585.867,4435469.188,629.627
476585.235,4435469.723,629.667
476584.606,4435470.263,629.711
476583.975,4435470.806,629.756
476583.341,4435471.345,629.784
476582.705,4435471.892,629.817
476582.072,4435472.431,629.856
476581.438,4435472.971,629.892
476580.814,4435473.511,629.923
476580.184,4435474.045,629.959
476579.553,4435474.587,630.001
476578.925,4435475.123,630.039
476578.302,4435475.664,630.07
476577.675,4435476.209,630.106
476577.041,4435476.751,630.147
476576.409,4435477.295,630.184
